Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
TOPBP1	current symbol	MGI:1920018	Topbp1	topoisomerase (DNA) II binding protein 1	protein coding gene	MP:0013504	increased embryonic tissue cell apoptosis
TOPBP1	current symbol	MGI:1920018	Topbp1	topoisomerase (DNA) II binding protein 1	protein coding gene	MP:0002169	no abnormal phenotype detected
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0003921	abnormal heart left ventricle morphology
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0001547	abnormal lipid level
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0005385	cardiovascular system phenotype
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0002702	decreased circulating free fatty acid level
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0002644	decreased circulating triglyceride level
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0005598	decreased ventricle muscle contractility
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0000274	enlarged heart
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0005178	increased circulating cholesterol level
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0010579	increased heart left ventricle size
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0010768	mortality/aging
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
SNRK	current symbol	MGI:108104	Snrk	SNF related kinase	protein coding gene	MP:0002083	premature death
FYCO1	current symbol	MGI:107277	Fyco1	FYVE and coiled-coil domain containing 1	protein coding gene	
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0002135	abnormal kidney morphology
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001176	abnormal lung development
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0010825	abnormal lung saccule morphology
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0008280	abnormal male germ cell apoptosis
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0002216	abnormal seminiferous tubule morphology
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011239	abnormal skin coloration
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0003229	abnormal vitelline vasculature morphology
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001575	cyanosis
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0010070	decreased serotonin level
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0003984	embryonic growth retardation
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001415	increased exploration in new environment
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001846	increased inflammatory response
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011967	increased or absent threshold for auditory brainstem response
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0009766	increased sensitivity to xenobiotic induced morbidity/mortality
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0009788	increased susceptibility to bacterial infection induced morbidity/mortality
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0008537	increased susceptibility to induced colitis
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0010180	increased susceptibility to weight loss
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001925	male infertility
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011088	neonatal lethality, incomplete penetrance
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0002169	no abnormal phenotype detected
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0000929	open neural tube
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0003717	pallor
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001732	postnatal growth retardation
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0002083	premature death
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0008489	slow postnatal weight gain
ZNF148	rat synonym	MGI:1332234	Zfp148	zinc finger protein 148	protein coding gene	MP:0001147	small testis
YEATS2	current symbol	MGI:2447762	Yeats2	YEATS domain containing 2	protein coding gene	
POLR2H	current symbol	MGI:2384309	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	protein coding gene	MP:0005634	decreased circulating sodium level
POLR2H	current symbol	MGI:2384309	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	protein coding gene	MP:0013292	embryonic lethality prior to organogenesis
POLR2H	current symbol	MGI:2384309	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	protein coding gene	MP:0013293	embryonic lethality prior to tooth bud stage
POLR2H	current symbol	MGI:2384309	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	protein coding gene	MP:0001554	increased circulating free fatty acid level
POLR2H	current symbol	MGI:2384309	Polr2h	polymerase (RNA) II (DNA directed) polypeptide H	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
RPL39L	current symbol	MGI:1915422	Rpl39l	ribosomal protein L39-like	protein coding gene	
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0000281	abnormal interventricular septum morphology
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0001716	abnormal placenta labyrinth morphology
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0004255	abnormal spongiotrophoblast layer morphology
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0008092	abnormal T-helper 2 cell differentiation
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0005033	abnormal trophoblast giant cell morphology
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0005095	decreased T cell proliferation
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0005387	immune system phenotype
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0008660	increased interleukin-10 secretion
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0008699	increased interleukin-4 secretion
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0000601	small liver
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0003641	small lung
PBRM1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene	MP:0000279	ventricular hypoplasia
KIAA1530	human synonym	MGI:1918351	Uvssa	UV stimulated scaffold protein A	protein coding gene	
SLBP	current symbol	MGI:108402	Slbp	stem-loop binding protein	protein coding gene	
BDH2	current symbol	MGI:1917022	Bdh2	3-hydroxybutyrate dehydrogenase, type 2	protein coding gene	MP:0005561	increased mean corpuscular hemoglobin
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0002085	abnormal embryonic tissue morphology
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0002151	abnormal neural tube morphology
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0000352	decreased cell proliferation
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0012706	decreased embryonic neuroepithelial cell proliferation
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0001698	decreased embryo size
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0011704	decreased fibroblast proliferation
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0003984	embryonic growth retardation
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0006042	increased apoptosis
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0013501	increased fibroblast apoptosis
RAD54L2	current symbol	MGI:1933196	Rad54l2	RAD54 like 2 (S. cerevisiae)	protein coding gene	MP:0012505	increased neural tube apoptosis
DUSP7	current symbol	MGI:2387100	Dusp7	dual specificity phosphatase 7	protein coding gene	MP:0002075	abnormal coat/hair pigmentation
DUSP7	current symbol	MGI:2387100	Dusp7	dual specificity phosphatase 7	protein coding gene	MP:0002753	dilated heart left ventricle
DUSP7	current symbol	MGI:2387100	Dusp7	dual specificity phosphatase 7	protein coding gene	MP:0001926	female infertility
DUSP7	current symbol	MGI:2387100	Dusp7	dual specificity phosphatase 7	protein coding gene	MP:0001925	male infertility
WDR82	current symbol	MGI:1924555	Wdr82	WD repeat domain containing 82	protein coding gene	
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0013337	abnormal adenohypophysis development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004163	abnormal adenohypophysis morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000272	abnormal aorta morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004113	abnormal aortic arch morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000297	abnormal atrioventricular cushion morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002745	abnormal atrioventricular valve morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011569	abnormal azygos vein morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004924	abnormal behavior
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006126	abnormal cardiac outflow tract development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003091	abnormal cell migration
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006000	abnormal corneal epithelium morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001312	abnormal cornea morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002084	abnormal developmental patterning
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003119	abnormal digestive system development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003271	abnormal duodenum morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001672	abnormal embryo development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002085	abnormal embryonic tissue morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001700	abnormal embryo turning
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005247	abnormal extraocular muscle morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005205	abnormal eye anterior chamber morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001286	abnormal eye development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001299	abnormal eye distance/ position
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002092	abnormal eye morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003818	abnormal eye muscle development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003686	abnormal eye muscle morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0030039	abnormal facial muscle morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006107	abnormal fetal atrioventricular canal morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010426	abnormal heart and great artery attachment
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003105	abnormal heart atrium morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000267	abnormal heart development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0009490	abnormal heart left atrium auricular region morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000266	abnormal heart morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006065	abnormal heart position or orientation
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010668	abnormal hepatic portal vein morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005358	abnormal incisor morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000282	abnormal interatrial septum morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000281	abnormal interventricular septum morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000477	abnormal intestine morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001706	abnormal left-right axis patterning
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005545	abnormal lens development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001303	abnormal lens morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000598	abnormal liver morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000458	abnormal mandible morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000455	abnormal maxilla morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001680	abnormal mesoderm development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002689	abnormal molar morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000778	abnormal nervous system tract morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006009	abnormal neuronal migration
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0009937	abnormal neuron differentiation
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008259	abnormal optic disc morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0012535	abnormal optic fissure closure
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001944	abnormal pancreas morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0030038	abnormal periorbital region morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002672	abnormal pharyngeal arch artery morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003816	abnormal pituitary gland development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006241	abnormal placement of pupils
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001317	abnormal pupil morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0013352	abnormal Rathke's pouch apoptosis
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0013351	abnormal Rathke's pouch development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002823	abnormal rib development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006355	abnormal sixth pharyngeal arch artery morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000689	abnormal spleen morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010807	abnormal stomach position or orientation
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006064	abnormal superior vena cava morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004624	abnormal thoracic cage morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002100	abnormal tooth morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010454	abnormal truncus arteriosus septation
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002725	abnormal vein morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006062	abnormal vena cava morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003384	abnormal ventral body wall morphology
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004283	absent corneal endothelium
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010437	absent coronary sinus
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0030171	absent extraocular muscles
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008336	absent gonadotrophs
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008365	adenohypophysis hypoplasia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006240	anisocoria
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010440	anomalous pulmonary venous connection
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000118	arrest of tooth development
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008543	atrial fibrillation
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010403	atrial septal defect
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010412	atrioventricular septal defect
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0012273	axial mesoderm hypoplasia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005385	cardiovascular system phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001304	cataract
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000111	cleft palate
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010607	common atrioventricular valve
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010406	common atrium
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001314	corneal opacity
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005382	craniofacial phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001575	cyanosis
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001265	decreased body size
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001262	decreased body weight
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001698	decreased embryo size
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005130	decreased follicle stimulating hormone level
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005132	decreased luteinizing hormone level
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008329	decreased somatotroph cell number
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008338	decreased thyrotroph cell number
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0012536	delayed optic fissure closure
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000644	dextrocardia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005381	digestive/alimentary phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0004159	double aortic arch
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000284	double outlet right ventricle
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011667	double outlet right ventricle with atrioventricular septal defect
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005380	embryo phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005379	endocrine/exocrine gland phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000274	enlarged heart
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0008726	enlarged heart left atrium
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0006198	enophthalmos
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000914	exencephaly
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000299	failure of atrioventricular cushion closure
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005378	growth/size/body region phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010422	heart right ventricle hypoplasia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000757	herniated abdominal wall
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005376	homeostasis/metabolism phenotype
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001701	incomplete embryo turning
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0005122	increased circulating thyroid-stimulating hormone level
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0010052	increased grip strength
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001636	irregular heartbeat
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001319	irregularly shaped pupil
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011109	lethality throughout fetal growth and development, incomplete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000162	lordosis
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0000120	malocclusion
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0001297	microphthalmia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002169	no abnormal phenotype detected
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0003052	omphalocele
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0002659	pituitary gland hypoplasia
PITX2	current symbol	MGI:109340	Pitx2	paired-like homeodomain transcription factor 2	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
