Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0004852	decreased testis weight
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001926	female infertility
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0005397	hematopoietic system phenotype
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001129	impaired ovarian folliculogenesis
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0008404	increased cellular sensitivity to methylmethanesulfonate
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0004030	induced chromosome breakage
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001925	male infertility
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0002687	oligozoospermia
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0005158	ovary hypoplasia
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001923	reduced female fertility
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001921	reduced fertility
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001154	seminiferous tubule degeneration
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001127	small ovary
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0004029	spontaneous chromosome breakage
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0003205	testicular atrophy
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0003179	thrombocytopenia
FANCC	current symbol	MGI:95480	Fancc	Fanconi anemia, complementation group C	protein coding gene	MP:0001121	uterus hypoplasia
EIF5B	current symbol	MGI:2441772	Eif5b	eukaryotic translation initiation factor 5B	protein coding gene	
FGF17	current symbol	MGI:1202401	Fgf17	fibroblast growth factor 17	protein coding gene	MP:0000867	abnormal cerebellum anterior vermis morphology
FGF17	current symbol	MGI:1202401	Fgf17	fibroblast growth factor 17	protein coding gene	MP:0000864	abnormal cerebellum vermis morphology
FGF17	current symbol	MGI:1202401	Fgf17	fibroblast growth factor 17	protein coding gene	MP:0000877	abnormal Purkinje cell morphology
FGF17	current symbol	MGI:1202401	Fgf17	fibroblast growth factor 17	protein coding gene	MP:0000868	decreased anterior vermis size
FGF17	current symbol	MGI:1202401	Fgf17	fibroblast growth factor 17	protein coding gene	MP:0009038	decreased inferior colliculus size
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0000609	abnormal liver physiology
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0004890	decreased energy expenditure
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005290	decreased oxygen consumption
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0002310	decreased susceptibility to hepatic steatosis
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0008561	decreased tumor necrosis factor secretion
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0001402	hypoactivity
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005293	impaired glucose tolerance
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0002079	increased circulating insulin level
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0020102	increased hepatic glucose production
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005658	increased susceptibility to diet-induced obesity
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005455	increased susceptibility to weight gain
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0010024	increased total body fat amount
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005283	increased unsaturated fatty acid level
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0005331	insulin resistance
KIAA1967	human synonym	MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	protein coding gene	MP:0002006	neoplasm
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0008877	abnormal DNA methylation
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0004046	abnormal mitosis
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0011704	decreased fibroblast proliferation
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0012113	decreased inner cell mass proliferation
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0009850	embryonic lethality between implantation and placentation
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0013504	increased embryonic tissue cell apoptosis
MIS18A	current symbol	MGI:1913828	Mis18a	MIS18 kinetochore protein A	protein coding gene	MP:0004965	inner cell mass degeneration
RAVER1	current symbol	MGI:1919016	Raver1	ribonucleoprotein, PTB-binding 1	protein coding gene	MP:0005384	cellular phenotype
RAVER1	current symbol	MGI:1919016	Raver1	ribonucleoprotein, PTB-binding 1	protein coding gene	MP:0001475	reduced long term depression
RAVER1	current symbol	MGI:1919016	Raver1	ribonucleoprotein, PTB-binding 1	protein coding gene	MP:0001473	reduced long term potentiation
JMJD8	current symbol	MGI:1919356	Jmjd8	jumonji domain containing 8	protein coding gene	MP:0002590	increased mean corpuscular volume
TAF6L	current symbol	MGI:2444957	Taf6l	TATA-box binding protein associated factor 6 like	protein coding gene	
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0008395	abnormal osteoblast differentiation
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0008396	abnormal osteoclast differentiation
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0001541	abnormal osteoclast physiology
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0000130	abnormal trabecular bone morphology
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0000063	decreased bone mineral density
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0010869	decreased bone trabecula number
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0010876	decreased bone volume
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0000352	decreased cell proliferation
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0004989	decreased osteoblast cell number
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0006042	increased apoptosis
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0004984	increased osteoclast cell number
FBLIM1	current symbol	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene	MP:0002169	no abnormal phenotype detected
ZNF326	human symbol	MGI:1927246	Zfp326	zinc finger protein 326	protein coding gene	
C1orf106	human symbol	MGI:1921579	5730559C18Rik	RIKEN cDNA 5730559C18 gene	protein coding gene	MP:0010124	decreased bone mineral content
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0012739	abnormal anterior primitive streak morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0002961	abnormal axon guidance
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0000812	abnormal dentate gyrus morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0003085	abnormal egg cylinder morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0003886	abnormal embryonic epiblast morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0003156	abnormal leukocyte migration
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0004948	abnormal neuronal precursor proliferation
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0003202	abnormal neuron apoptosis
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0000819	abnormal olfactory bulb morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001330	abnormal optic nerve morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0012685	abnormal primitive streak elongation
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0002231	abnormal primitive streak morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0008056	abnormal retinal ganglion cell morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0005031	abnormal trophoblast layer morphology
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0008227	absent anterior commissure
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001683	absent mesoderm
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0009331	absent primitive node
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0012102	absent trophectoderm
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001714	absent trophoblast giant cells
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0010124	decreased bone mineral content
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0000774	decreased brain size
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0010053	decreased grip strength
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0003961	decreased lean body mass
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0008050	decreased memory T cell number
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0008045	decreased NK cell number
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0006309	decreased retinal ganglion cell number
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001730	embryonic growth arrest
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0011094	embryonic lethality before implantation, complete penetrance
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0009850	embryonic lethality between implantation and placentation
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0011095	embryonic lethality between implantation and placentation, complete penetrance
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0013292	embryonic lethality prior to organogenesis
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0013293	embryonic lethality prior to tooth bud stage
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0005380	embryo phenotype
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001728	failure of embryo implantation
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001696	failure to gastrulate
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001399	hyperactivity
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0005387	immune system phenotype
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001357	increased aggression towards humans
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0001353	increased aggression towards mice
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0030005	increased retinal apoptosis
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0010024	increased total body fat amount
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0002020	increased tumor incidence
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0002169	no abnormal phenotype detected
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0002741	small olfactory bulb
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0006254	thin cerebral cortex
EOMES	current symbol	MGI:1201683	Eomes	eomesodermin	protein coding gene	MP:0008507	thin retinal ganglion layer
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0003886	abnormal embryonic epiblast morphology
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0005205	abnormal eye anterior chamber morphology
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0003232	abnormal forebrain development
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0002840	abnormal lens fiber morphology
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0003864	abnormal midbrain development
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0011186	abnormal visceral endoderm morphology
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0002699	abnormal vitreous body morphology
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0012102	absent trophectoderm
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001714	absent trophoblast giant cells
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001304	cataract
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0005262	coloboma
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0005542	corneal vascularization
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0002621	delayed neural tube closure
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001328	disorganized retinal layers
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0011193	embryonic epiblast cell degeneration
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0003984	embryonic growth retardation
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0000914	exencephaly
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001729	impaired embryo implantation
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0011088	neonatal lethality, incomplete penetrance
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001059	optic nerve atrophy
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0010717	optic nerve coloboma
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0010715	retina coloboma
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0001329	retina hyperplasia
RYBP	current symbol	MGI:1929059	Rybp	RING1 and YY1 binding protein	protein coding gene	MP:0010706	ventral rotation of lens
RYBP	human symbol	MGI:3648043	Rybp-ps	RING1 and YY1 binding protein, pseudogene	pseudogene	
THOC7	current symbol	MGI:1913481	Thoc7	THO complex 7	protein coding gene	
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0002144	abnormal B cell differentiation
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0002398	abnormal bone marrow cell morphology/development
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0006410	abnormal common myeloid progenitor cell morphology
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0003886	abnormal embryonic epiblast morphology
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0001680	abnormal mesoderm development
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0009937	abnormal neuron differentiation
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0008277	abnormal sternum ossification
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0004615	cervical vertebral transformation
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0005017	decreased B cell number
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0000333	decreased bone marrow cell number
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0002875	decreased erythrocyte cell number
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0000223	decreased monocyte cell number
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0001730	embryonic growth arrest
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0001696	failure to gastrulate
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0005389	reproductive system phenotype
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0005390	skeleton phenotype
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0004618	thoracic vertebral transformation
BAP1	human synonym	MGI:1101759	Rnf2	ring finger protein 2	protein coding gene	MP:0005505	thrombocytosis
BAP1	synonym	MGI:1203522	Magi1	membrane associated guanylate kinase, WW and PDZ domain containing 1	protein coding gene	
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0009278	abnormal bone marrow cell physiology
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0020409	abnormal cardiac thrombosis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0008877	abnormal DNA methylation
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0012167	abnormal epigenetic regulation of gene expression
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002447	abnormal erythrocyte morphology
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000245	abnormal erythropoiesis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002441	abnormal granulocyte morphology
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010763	abnormal hematopoietic stem cell physiology
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002396	abnormal hematopoietic system morphology/development
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0001601	abnormal myelopoiesis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0005065	abnormal neutrophil morphology
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0001577	anemia
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002641	anisopoikilocytosis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010632	cardiac muscle necrosis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0012768	decreased KLRG1-positive NK cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0003984	embryonic growth retardation
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0011095	embryonic lethality between implantation and placentation, complete penetrance
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000691	enlarged spleen
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000240	extramedullary hematopoiesis
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0030025	giant platelets
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0001853	heart inflammation
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0005397	hematopoietic system phenotype
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002968	increased circulating alkaline phosphatase level
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0012436	increased colon tumor incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010844	increased effector memory CD4-positive, alpha-beta T cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0012411	increased granulosa cell tumor incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0004809	increased hematopoietic stem cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0004499	increased incidence of tumors by chemical induction
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0002026	increased leukemia incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000218	increased leukocyte cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0008714	increased lung carcinoma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0012431	increased lymphoma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0001883	increased mammary adenocarcinoma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010309	increased mesothelioma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000220	increased monocyte cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0000219	increased neutrophil cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0009395	increased nucleated erythrocyte cell number
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0008000	increased ovary tumor incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010348	increased pancreatic islet cell carcinoma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010300	increased skin tumor incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0004207	increased squamous cell carcinoma incidence
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0010373	myeloid hyperplasia
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
BAP1	current symbol	MGI:1206586	Bap1	Brca1 associated protein 1	protein coding gene	MP:0003179	thrombocytopenia
RNF123	current symbol	MGI:2148796	Rnf123	ring finger protein 123	protein coding gene	
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0002407	abnormal double-negative T cell morphology
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0002078	abnormal glucose homeostasis
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0003562	abnormal pancreatic beta cell physiology
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0001716	abnormal placenta labyrinth morphology
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0008803	abnormal placental labyrinth vasculature morphology
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0001711	abnormal placenta morphology
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0004893	decreased adiponectin level
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0000352	decreased cell proliferation
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0010130	decreased DN1 thymic pro-T cell number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0010132	decreased DN2 thymocyte number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0010134	decreased DN3 thymocyte number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0010136	decreased DN4 thymocyte number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0005092	decreased double-positive T cell number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0001698	decreased embryo size
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0003059	decreased insulin secretion
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0009114	decreased pancreatic beta cell mass
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0011820	decreased pancreatic beta cell proliferation
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0008083	decreased single-positive T cell number
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0005095	decreased T cell proliferation
RICTOR	current symbol	MGI:1926007	Rictor	RPTOR independent companion of MTOR, complex 2	protein coding gene	MP:0004956	decreased thymus weight
